taxonId,area,gazetteer,status,referenceID
2531,VE,iso,native,
2533,VE,iso,native,
2535,PE,iso,native,
2537,CO,iso,native,
2537,EC,iso,native,
2539,DM,iso,native,
2541,EC,iso,native,
2541,PE,iso,native,
2543,EC,iso,native,
2545,AR,iso,native,
2545,CO,iso,native,
2545,CR,iso,native,
2545,EC,iso,native,
2545,PE,iso,native,
2545,VE,iso,native,
2547,AR,iso,native,
2547,BO,iso,native,
2547,BR,iso,native,
2547,CO,iso,native,
2547,SR,iso,native,
2547,UY,iso,native,
2547,VE,iso,native,
2551,EC,iso,native,
2553,CR,iso,native,
2555,BR,iso,native,
2555,CR,iso,native,
2557,CA,iso,native,
2557,MX,iso,native,
2557,US,iso,native,
2561,CA,iso,native,
2561,US,iso,native,
2563,US,iso,native,
2566,CA,iso,native,
2566,US,iso,native,
2569,CA,iso,native,
2569,US,iso,native,
2571,CA,iso,native,
2571,US,iso,native,
2575,CA,iso,native,
2575,MX,iso,native,
2575,US,iso,native,
2577,US,iso,native,
2579,US,iso,native,
2581,US,iso,native,
2583,US,iso,native,
2586,CA,iso,native,
2586,GT,iso,native,
2586,MX,iso,native,
2586,PA,iso,native,
2586,US,iso,native,
2588,US,iso,native,
2591,CA,iso,native,
2593,CA,iso,native,
2595,US,iso,native,
2597,RE,iso,native,
2599,MG,iso,native,
2601,MU,iso,native,
2603,ET,iso,native,
2607,AD,iso,native,
2607,AE,iso,native,
2607,AF,iso,native,
2607,AL,iso,native,
2607,AM,iso,native,
2607,AM,iso,native,
2607,AT,iso,native,
2607,AZ,iso,native,
2607,BA,iso,native,
2607,BE,iso,native,
2607,BG,iso,native,
2607,BY,iso,native,
2607,CA,iso,native,
2607,CH,iso,native,
2607,CN,iso,native,
2607,CR,iso,native,
2607,CY,iso,native,
2607,CZ,iso,native,
2607,DE,iso,native,
2607,DK,iso,native,
2607,DZ,iso,native,
2607,EE,iso,native,
2607,EG,iso,native,
2607,ES,iso,native,
2607,ES-CN,iso,native,
2607,ES-IB,iso,native,
2607,FI,iso,native,
2607,FR,iso,native,
2607,FR-H,iso,native,
2607,GB-ENG,iso,native,
2607,GR,iso,native,
2607,GR-M,iso,native,
2607,HR,iso,native,
2607,HU,iso,native,
2607,IE,iso,native,
2607,IL,iso,native,
2607,IN,iso,native,
2607,IQ,iso,native,
2607,IR,iso,native,
2607,IS,iso,native,
2607,IT,iso,native,
2607,IT-88,iso,native,
2607,IT-82,iso,native,
2607,JM,iso,native,
2607,JO,iso,native,
2607,KE,iso,native,
2607,KG,iso,native,
2607,KR,iso,native,
2607,KZ,iso,native,
2607,LB,iso,native,
2607,LI,iso,native,
2607,LT,iso,native,
2607,LU,iso,native,
2607,LV,iso,native,
2607,LY,iso,native,
2607,MA,iso,native,
2607,MD,iso,native,
2607,MK,iso,native,
2607,MN,iso,native,
2607,MT,iso,native,
2607,MX,iso,native,
2607,NL,iso,native,
2607,NO,iso,native,
2607,PH,iso,native,
2607,PK,iso,native,
2607,PL,iso,native,
2607,PT,iso,native,
2607,PT-30,iso,native,
2607,PT-20,iso,native,
2607,RO,iso,native,
2607,RS,iso,native,
2607,RU,iso,native,
2607,SA,iso,native,
2607,SE,iso,native,
2607,SI,iso,native,
2607,SK,iso,native,
2607,SY,iso,native,
2607,TJ,iso,native,
2607,TM,iso,native,
2607,TN,iso,native,
2607,TR,iso,native,
2607,UA,iso,native,
2607,US,iso,native,
2607,UZ,iso,native,
2607,VE,iso,native,
2607,YE,iso,native,
2619,AT,iso,native,
2619,BG,iso,native,
2619,CH,iso,native,
2619,CN,iso,native,
2619,DE,iso,native,
2619,DK,iso,native,
2619,ES,iso,native,
2619,FR,iso,native,
2619,FR-H,iso,native,
2619,GB-GBN,iso,native,
2619,GE,iso,native,
2619,GR,iso,native,
2619,HU,iso,native,
2619,IN,iso,native,
2619,IR,iso,native,
2619,IT,iso,native,
2619,JP,iso,native,
2619,RU,iso,native,
2619,SK,iso,native,
2626,CD,iso,native,
2626,KE,iso,native,
2626,TZ,iso,native,
2628,ET,iso,native,
2628,GA,iso,native,
2628,KE,iso,native,
2630,KE,iso,native,
2635,AT,iso,native,
2635,BE,iso,native,
2635,BG,iso,native,
2635,CD,iso,native,
2635,CH,iso,native,
2635,CN,iso,native,
2635,CZ,iso,native,
2635,DE,iso,native,
2635,DK,iso,native,
2635,EE,iso,native,
2635,ES,iso,native,
2635,FI,iso,native,
2635,FR,iso,native,
2635,FR-H,iso,native,
2635,GB-GBN,iso,native,
2635,GE,iso,native,
2635,GR,iso,native,
2635,HR,iso,native,
2635,HU,iso,native,
2635,ID,iso,native,
2635,ID,iso,native,
2635,IE,iso,native,
2635,IL,iso,native,
2635,IR,iso,native,
2635,IT,iso,native,
2635,IT-88,iso,native,
2635,JP,iso,native,
2635,KR,iso,native,
2635,LT,iso,native,
2635,LU,iso,native,
2635,LV,iso,native,
2635,MA,iso,native,
2635,MG,iso,native,
2635,MT,iso,native,
2635,MW,iso,native,
2635,NL,iso,native,
2635,NO,iso,native,
2635,NP,iso,native,
2635,PH,iso,native,
2635,PL,iso,native,
2635,PT,iso,native,
2635,RO,iso,native,
2635,RU,iso,native,
2635,SB,iso,native,
2635,SE,iso,native,
2635,SI,iso,native,
2635,SK,iso,native,
2635,TH,iso,native,
2635,TR,iso,native,
2635,TW,iso,native,
2635,TZ,iso,native,
2635,VN,iso,native,
2641,PH,iso,native,
2643,BR,iso,native,
2643,BR,iso,native,
2643,BS,iso,native,
2643,EC,iso,native,
2643,GP,iso,native,
2643,PR,iso,native,
2643,PY,iso,native,
2643,US,iso,native,
2643,VI,iso,native,
2645,AR,iso,native,
2645,BR,iso,native,
2645,EC,iso,native,
2645,PE,iso,native,
2645,VE,iso,native,
2649,AR,iso,native,
2649,BO,iso,native,
2649,BR,iso,native,
2649,EC,iso,native,
2651,BR,iso,native,
2651,CR,iso,native,
2651,EC,iso,native,
2651,MX,iso,native,
2651,VE,iso,native,
2653,BR,iso,native,
2653,CR,iso,native,
2653,MX,iso,native,
2655,CO,iso,native,
2657,BR,iso,native,
2657,CR,iso,native,
2657,PA,iso,native,
2657,PY,iso,native,
2659,CR,iso,native,
2659,JM,iso,native,
2661,CR,iso,native,
2663,PR,iso,native,
2665,CR,iso,native,
2665,PA,iso,native,
2665,US,iso,native,
2667,BR,iso,native,
2667,MX,iso,native,
2667,PR,iso,native,
2667,VE,iso,native,
2667,VI,iso,native,
2669,BZ,iso,native,
2669,CR,iso,native,
2671,CR,iso,native,
2671,MX,iso,native,
2673,CR,iso,native,
2675,BR,iso,native,
2677,BO,iso,native,
2677,BR,iso,native,
2677,CO,iso,native,
2677,CR,iso,native,
2677,EC,iso,native,
2677,JM,iso,native,
2677,MX,iso,native,
2677,US,iso,native,
2677,VE,iso,native,
2679,BO,iso,native,
2679,BR,iso,native,
2679,CR,iso,native,
2679,EC,iso,native,
2679,PR,iso,native,
2679,PY,iso,native,
2679,US,iso,native,
2682,BM,iso,native,
2682,CR,iso,native,
2682,EC,iso,native,
2682,GP,iso,native,
2682,JM,iso,native,
2682,PR,iso,native,
2682,PY,iso,native,
2682,US,iso,native,
2682,VI,iso,native,
2685,CU,iso,native,
2685,TT,iso,native,
2685,US,iso,native,
2687,BO,iso,native,
2687,BR,iso,native,
2687,CR,iso,native,
2687,EC,iso,native,
2687,MX,iso,native,
2687,PE,iso,native,
2687,US,iso,native,
2687,VE,iso,native,
2689,CA,iso,native,
2689,US,iso,native,
2692,US,iso,native,
2694,KE,iso,native,
2694,ZA,iso,native,
2696,LS,iso,native,
2696,MW,iso,native,
2696,NA,iso,native,
2696,ZA,iso,native,
2698,ZA,iso,native,
2702,BG,iso,native,
2702,CZ,iso,native,
2702,FR,iso,native,
2702,GR,iso,native,
2702,HR,iso,native,
2702,RU,iso,native,
2702,SK,iso,native,
2702,TR,iso,native,
2704,ES,iso,native,
2704,FR,iso,native,
2704,IT,iso,native,
2706,FR-H,iso,native,
2706,IT-88,iso,native,
2708,AT,iso,native,
2708,BA,iso,native,
2708,BE,iso,native,
2708,BG,iso,native,
2708,CH,iso,native,
2708,CZ,iso,native,
2708,DE,iso,native,
2708,EE,iso,native,
2708,ES,iso,native,
2708,FI,iso,native,
2708,FR,iso,native,
2708,GR,iso,native,
2708,HR,iso,native,
2708,HU,iso,native,
2708,IR,iso,native,
2708,IT,iso,native,
2708,IT-82,iso,native,
2708,MK,iso,native,
2708,NO,iso,native,
2708,PL,iso,native,
2708,RO,iso,native,
2708,RU,iso,native,
2708,SE,iso,native,
2708,SK,iso,native,
2708,TR,iso,native,
2708,UA,iso,native,
2715,HU,iso,native,
2715,MA,iso,native,
2715,MK,iso,native,
2715,TR,iso,native,
2718,AM,iso,native,
2718,AT,iso,native,
2718,BA,iso,native,
2718,BG,iso,native,
2718,CH,iso,native,
2718,CZ,iso,native,
2718,ES,iso,native,
2718,FR,iso,native,
2718,GE,iso,native,
2718,GR,iso,native,
2718,HU,iso,native,
2718,IR,iso,native,
2718,IT,iso,native,
2718,KZ,iso,native,
2718,MK,iso,native,
2718,PL,iso,native,
2718,RU,iso,native,
2718,SK,iso,native,
2718,SY,iso,native,
2718,TR,iso,native,
2723,AM,iso,native,
2723,TR,iso,native,
2727,CY,iso,native,
2727,ES,iso,native,
2727,ES-CN,iso,native,
2727,FR,iso,native,
2727,FR-H,iso,native,
2727,IT,iso,native,
2727,IT-88,iso,native,
2727,IT-82,iso,native,
2727,PT,iso,native,
2730,RU,iso,native,
2732,KZ,iso,native,
2732,MN,iso,native,
2732,RU,iso,native,
2735,KG,iso,native,
2735,TJ,iso,native,
2735,UZ,iso,native,
2737,KG,iso,native,
2737,TJ,iso,native,
2737,UZ,iso,native,
2739,AF,iso,native,
2739,IN,iso,native,
2739,MM,iso,native,
2739,TM,iso,native,
2741,AF,iso,native,
2743,AM,iso,native,
2743,AZ,iso,native,
2743,IR,iso,native,
2743,KG,iso,native,
2743,RU,iso,native,
2743,TJ,iso,native,
2746,IR,iso,native,
2748,AF,iso,native,
2748,AM,iso,native,
2748,AZ,iso,native,
2748,IL,iso,native,
2748,IR,iso,native,
2748,JO,iso,native,
2748,SY,iso,native,
2748,TM,iso,native,
2748,TR,iso,native,
2750,UZ,iso,native,
2752,KG,iso,native,
2752,TJ,iso,native,
2752,UZ,iso,native,
2754,AF,iso,native,
2758,AT,iso,native,
2758,CZ,iso,native,
2758,DE,iso,native,
2758,DK,iso,native,
2758,FI,iso,native,
2758,FR,iso,native,
2758,GB-GBN,iso,native,
2758,HU,iso,native,
2758,IT,iso,native,
2758,LV,iso,native,
2758,MT,iso,native,
2758,NL,iso,native,
2758,PL,iso,native,
2758,RU,iso,native,
2758,SE,iso,native,
2758,SK,iso,native,
2760,EG,iso,native,
2760,IL,iso,native,
2760,SA,iso,native,
2760,YE,iso,native,
2762,KZ,iso,native,
2766,AD,iso,native,
2766,AF,iso,native,
2766,AL,iso,native,
2766,AM,iso,native,
2766,AT,iso,native,
2766,BA,iso,native,
2766,BE,iso,native,
2766,BG,iso,native,
2766,CH,iso,native,
2766,CN,iso,native,
2766,CZ,iso,native,
2766,DE,iso,native,
2766,DK,iso,native,
2766,DZ,iso,native,
2766,EE,iso,native,
2766,ES,iso,native,
2766,FI,iso,native,
2766,FR,iso,native,
2766,FR-H,iso,native,
2766,GB-GBN,iso,native,
2766,GE,iso,native,
2766,GR,iso,native,
2766,HR,iso,native,
2766,HU,iso,native,
2766,IE,iso,native,
2766,IT,iso,native,
2766,IT-88,iso,native,
2766,IT-82,iso,native,
2766,KZ,iso,native,
2766,LT,iso,native,
2766,LU,iso,native,
2766,LV,iso,native,
2766,MA,iso,native,
2766,ME,iso,native,
2766,MK,iso,native,
2766,MN,iso,native,
2766,NL,iso,native,
2766,NO,iso,native,
2766,PL,iso,native,
2766,PT,iso,native,
2766,RO,iso,native,
2766,RS,iso,native,
2766,RU,iso,native,
2766,SE,iso,native,
2766,SI,iso,native,
2766,SK,iso,native,
2766,TR,iso,native,
2766,UA,iso,native,
2775,AF,iso,native,
2775,AL,iso,native,
2775,AT,iso,native,
2775,AZ,iso,native,
2775,BE,iso,native,
2775,BG,iso,native,
2775,BY,iso,native,
2775,CH,iso,native,
2775,CZ,iso,native,
2775,DE,iso,native,
2775,DK,iso,native,
2775,EE,iso,native,
2775,ES,iso,native,
2775,FI,iso,native,
2775,FR,iso,native,
2775,FR-H,iso,native,
2775,GB-GBN,iso,native,
2775,GR,iso,native,
2775,HR,iso,native,
2775,HU,iso,native,
2775,IE,iso,native,
2775,IR,iso,native,
2775,IT,iso,native,
2775,IT-88,iso,native,
2775,KG,iso,native,
2775,KZ,iso,native,
2775,LT,iso,native,
2775,LV,iso,native,
2775,MK,iso,native,
2775,MT,iso,native,
2775,PL,iso,native,
2775,PT,iso,native,
2775,RS,iso,native,
2775,RU,iso,native,
2775,SE,iso,native,
2775,SK,iso,native,
2785,UZ,iso,native,
2787,KG,iso,native,
2789,KG,iso,native,
2789,TJ,iso,native,
2791,AL,iso,native,
2791,AM,iso,native,
2791,AT,iso,native,
2791,AZ,iso,native,
2791,BA,iso,native,
2791,BE,iso,native,
2791,BG,iso,native,
2791,BY,iso,native,
2791,CH,iso,native,
2791,CZ,iso,native,
2791,DE,iso,native,
2791,DK,iso,native,
2791,EE,iso,native,
2791,ES,iso,native,
2791,FI,iso,native,
2791,FR,iso,native,
2791,GB-GBN,iso,native,
2791,GR,iso,native,
2791,HR,iso,native,
2791,HU,iso,native,
2791,IT,iso,native,
2791,IT-82,iso,native,
2791,KG,iso,native,
2791,LB,iso,native,
2791,LT,iso,native,
2791,LU,iso,native,
2791,LV,iso,native,
2791,MA,iso,native,
2791,MK,iso,native,
2791,NL,iso,native,
2791,NO,iso,native,
2791,PL,iso,native,
2791,PT,iso,native,
2791,RO,iso,native,
2791,RS,iso,native,
2791,RU,iso,native,
2791,SE,iso,native,
2791,SK,iso,native,
2791,UA,iso,native,
2795,AF,iso,native,
2795,AL,iso,native,
2795,BA,iso,native,
2795,BG,iso,native,
2795,CH,iso,native,
2795,CY,iso,native,
2795,DZ,iso,native,
2795,ES,iso,native,
2795,ES-CN,iso,native,
2795,FR,iso,native,
2795,FR-H,iso,native,
2795,GR,iso,native,
2795,GR-M,iso,native,
2795,HR,iso,native,
2795,HU,iso,native,
2795,IL,iso,native,
2795,IQ,iso,native,
2795,IR,iso,native,
2795,IT,iso,native,
2795,IT-88,iso,native,
2795,IT-82,iso,native,
2795,KG,iso,native,
2795,KZ,iso,native,
2795,LB,iso,native,
2795,MA,iso,native,
2795,ME,iso,native,
2795,MK,iso,native,
2795,MT,iso,native,
2795,PT,iso,native,
2795,RO,iso,native,
2795,RS,iso,native,
2795,SA,iso,native,
2795,SI,iso,native,
2795,SK,iso,native,
2795,SY,iso,native,
2795,TN,iso,native,
2795,TR,iso,native,
2795,UA,iso,native,
2795,YE,iso,native,
2813,MA,iso,native,
2815,FR-H,iso,native,
2815,IT-88,iso,native,
2817,ES-CN,iso,native,
2820,ES,iso,native,
2822,DZ,iso,native,
2822,MA,iso,native,
2822,TN,iso,native,
2824,ES-CN,iso,native,
2826,ES-CN,iso,native,
2828,MA,iso,native,
2830,TR,iso,native,
2832,IR,iso,native,
2832,TR,iso,native,
2834,IR,iso,native,
2834,KZ,iso,native,
2834,TM,iso,native,
2836,AF,iso,native,
2836,KG,iso,native,
2836,TJ,iso,native,
2838,CN,iso,native,
2838,IN,iso,native,
2838,IR,iso,native,
2838,KG,iso,native,
2838,RU,iso,native,
2838,TJ,iso,native,
2838,TM,iso,native,
2838,TR,iso,native,
2838,UZ,iso,native,
2840,IR,iso,native,
2842,IR,iso,native,
2842,TR,iso,native,
2844,KE,iso,native,
2848,AR,iso,native,
2848,CL,iso,native,
2852,AM,iso,native,
2852,IR,iso,native,
2852,TR,iso,native,
2854,AF,iso,native,
2854,IR,iso,native,
2854,TR,iso,native,
2856,AM,iso,native,
2856,GR,iso,native,
2856,IL,iso,native,
2856,IR,iso,native,
2856,JO,iso,native,
2856,KZ,iso,native,
2856,RU,iso,native,
2856,SY,iso,native,
2856,TR,iso,native,
2858,AT,iso,native,
2858,AU,iso,alien,
2858,BE,iso,native,
2858,DE,iso,native,
2858,DZ,iso,native,
2858,ES,iso,native,
2858,FR,iso,native,
2858,FR-H,iso,native,
2858,GB-GBN,iso,native,
2858,HU,iso,native,
2858,IR,iso,native,
2858,IT,iso,native,
2858,IT-88,iso,native,
2858,LU,iso,native,
2858,LY,iso,native,
2858,MA,iso,native,
2858,NL,iso,native,
2858,PL,iso,native,
2858,PT,iso,native,
2858,SK,iso,native,
2858,TN,iso,native,
2858,UA,iso,native,
2863,AM,iso,native,
2863,AT,iso,native,
2863,BA,iso,native,
2863,BG,iso,native,
2863,BY,iso,native,
2863,CY,iso,native,
2863,CZ,iso,native,
2863,FR,iso,native,
2863,GR,iso,native,
2863,HR,iso,native,
2863,HU,iso,native,
2863,IR,iso,native,
2863,IT,iso,native,
2863,IT-88,iso,native,
2863,IT-82,iso,native,
2863,JO,iso,native,
2863,ME,iso,native,
2863,MK,iso,native,
2863,PL,iso,native,
2863,RO,iso,native,
2863,RU,iso,native,
2863,SK,iso,native,
2863,TM,iso,native,
2863,TR,iso,native,
2863,UA,iso,native,
2871,GR,iso,native,
2873,KG,iso,native,
2873,KZ,iso,native,
2876,BG,iso,native,
2876,CY,iso,native,
2876,GR,iso,native,
2876,LB,iso,native,
2876,MK,iso,native,
2876,SY,iso,native,
2876,TR,iso,native,
2878,ES,iso,native,
2878,FR,iso,native,
2880,AF,iso,native,
2880,AZ,iso,native,
2880,IR,iso,native,
2882,EG,iso,native,
2884,AF,iso,native,
2886,CR,iso,native,
2886,EC,iso,native,
2886,VE,iso,native,
2889,AR,iso,native,
2889,EC,iso,native,
2889,PE,iso,native,
2891,CR,iso,native,
2893,CR,iso,native,
2893,SV,iso,native,
2895,EC,iso,native,
2897,AR,iso,native,
2897,CL,iso,native,
2897,EC,iso,native,
2897,FK,iso,native,
2901,AU,iso,native,
2903,AU,iso,native,
2905,AU,iso,native,
2920,AD,iso,native,
2920,AL,iso,native,
2920,AM,iso,native,
2920,AT,iso,native,
2920,BA,iso,native,
2920,BE,iso,native,
2920,BG,iso,native,
2920,CH,iso,native,
2920,CN,iso,native,
2920,CZ,iso,native,
2920,DE,iso,native,
2920,DK,iso,native,
2920,EE,iso,native,
2920,ES,iso,native,
2920,FI,iso,native,
2920,FR,iso,native,
2920,FR-H,iso,native,
2920,GB-ENG,iso,native,
2920,GE,iso,native,
2920,GR,iso,native,
2920,GR-M,iso,native,
2920,HR,iso,native,
2920,HU,iso,native,
2920,IE,iso,native,
2920,IR,iso,native,
2920,IT,iso,native,
2920,IT-88,iso,native,
2920,IT-82,iso,native,
2920,KG,iso,native,
2920,KZ,iso,native,
2920,LT,iso,native,
2920,LU,iso,native,
2920,LV,iso,native,
2920,MD,iso,native,
2920,ME,iso,native,
2920,MK,iso,native,
2920,MN,iso,native,
2920,NL,iso,native,
2920,NO,iso,native,
2920,PL,iso,native,
2920,PT,iso,native,
2920,RO,iso,native,
2920,RS,iso,native,
2920,RU,iso,native,
2920,SE,iso,native,
2920,SI,iso,native,
2920,SK,iso,native,
2920,SY,iso,native,
2920,TR,iso,native,
2920,UA,iso,native,
2926,AL,iso,native,
2926,AT,iso,native,
2926,BA,iso,native,
2926,BE,iso,native,
2926,BG,iso,native,
2926,BH,iso,native,
2926,CD,iso,native,
2926,DZ,iso,native,
2926,ES,iso,native,
2926,FR,iso,native,
2926,FR-H,iso,native,
2926,GR,iso,native,
2926,HR,iso,native,
2926,HU,iso,native,
2926,IL,iso,native,
2926,IQ,iso,native,
2926,IR,iso,native,
2926,IT,iso,native,
2926,IT-82,iso,native,
2926,LB,iso,native,
2926,LY,iso,native,
2926,MK,iso,native,
2926,MN,iso,native,
2926,MT,iso,native,
2926,OM,iso,native,
2926,RO,iso,native,
2926,SK,iso,native,
2926,SY,iso,native,
2926,TR,iso,native,
2926,UA,iso,native,
2926,YE,iso,native,
2926,ZA,iso,native,
2930,KZ,iso,native,
2930,RU,iso,native,
2932,CN-54,iso,native,
2934,IN,iso,native,
2934,NP,iso,native,
2936,ID,iso,native,
2936,IN,iso,native,
2936,MY,iso,native,
2936,TH,iso,native,
2936,VN,iso,native,
2938,CN,iso,native,
2938,ID,iso,native,
2938,IN,iso,native,
2938,LK,iso,native,
2938,TH,iso,native,
2941,ID,iso,native,
2941,ID,iso,native,
2941,IN,iso,native,
2941,LK,iso,native,
2941,SG,iso,native,
2941,TH,iso,native,
2941,TW,iso,native,
2943,ID,iso,native,
2945,ID,iso,native,
2945,ID,iso,native,
2947,IN,iso,native,
2947,TH,iso,native,
2949,AU,iso,native,
2949,ID,iso,native,
2949,ID,iso,native,
2949,MM,iso,native,
2949,MY,iso,native,
2949,MY-13,iso,native,
2949,SG,iso,native,
2949,TH,iso,native,
2949,TW,iso,native,
2953,ID,iso,native,
2953,MY-12,iso,native,
2955,MY-12,iso,native,
2957,ID,iso,native,
2959,PG,iso,native,
2961,ID,iso,native,
2961,ID,iso,native,
2961,PH,iso,native,
2964,CN,iso,native,
2964,TH,iso,native,
2964,TW,iso,native,
2964,VN,iso,native,
2970,NZ,iso,native,
2972,NZ,iso,native,
2974,NZ,iso,native,
2978,AU,iso,native,
2978,BW,iso,native,
2978,CD,iso,native,
2978,CI,iso,native,
2978,CM,iso,native,
2978,ET,iso,native,
2978,FJ,iso,native,
2978,GM,iso,native,
2978,ID,iso,native,
2978,ID-MA,iso,native,
2978,ID-PP,iso,native,
2978,JP,iso,native,
2978,KE,iso,native,
2978,MG,iso,native,
2978,MW,iso,native,
2978,MW,iso,native,
2978,MZ,iso,native,
2978,NG,iso,native,
2978,PH,iso,native,
2978,RE,iso,native,
2978,SD,iso,native,
2978,SO,iso,native,
2978,TD,iso,native,
2978,TH,iso,native,
2978,TZ,iso,native,
2978,TZ,iso,native,
2978,UG,iso,native,
2978,VN,iso,native,
2978,ZA,iso,native,
2978,ZW,iso,native,
2983,CD,iso,native,
2983,ET,iso,native,
2983,KE,iso,native,
2983,MG,iso,native,
2983,MW,iso,native,
2983,NA,iso,native,
2983,TZ,iso,native,
2983,UG,iso,native,
2983,YE,iso,native,
2983,ZA,iso,native,
2983,ZW,iso,native,
3192,GH,iso,native,
2989,TZ,iso,native,
2991,BJ,iso,native,
2991,BJ,iso,native,
2991,CD,iso,native,
2991,CM,iso,native,
2991,MG,iso,native,
2991,MW,iso,native,
2991,RW,iso,native,
2991,ZW,iso,native,
2993,CD,iso,native,
2993,CI,iso,native,
2993,CM,iso,native,
2993,GA,iso,native,
2993,GH,iso,native,
2995,CD,iso,native,
2995,CG,iso,native,
2995,CM,iso,native,
2995,GH,iso,native,
2995,MW,iso,native,
2995,NG,iso,native,
2995,ZW,iso,native,
2997,ET,iso,native,
2999,BI,iso,native,
2999,BW,iso,native,
2999,CD,iso,native,
2999,CI,iso,native,
2999,CM,iso,native,
2999,ET,iso,native,
2999,GA,iso,native,
2999,GH,iso,native,
2999,KE,iso,native,
2999,MW,iso,native,
2999,NA,iso,native,
2999,SL,iso,native,
2999,TD,iso,native,
2999,TZ,iso,native,
2999,ZA,iso,native,
2999,ZW,iso,native,
3001,CD,iso,native,
3001,MW,iso,native,
3001,ZW,iso,native,
3003,KE,iso,native,
3005,TZ,iso,native,
3007,KE,iso,native,
3009,GN,iso,native,
3011,GN,iso,native,
3013,MG,iso,native,
3015,CM,iso,native,
3019,RU,iso,native,
3024,US,iso,native,
3028,AU,iso,native,
3028,CN,iso,native,
3028,ID,iso,native,
3028,ID,iso,native,
3028,IN,iso,native,
3028,LK,iso,native,
3028,MY,iso,native,
3028,PH,iso,native,
3028,TH,iso,native,
3028,TW,iso,native,
3028,VN,iso,native,
3028,AU,iso,native,1906
3028,TL,iso,native,1906
3030,ID,iso,native,
3034,AU,iso,native,
3036,AU,iso,native,611
3036,ID,iso,native,
3036,PG,iso,native,611
3038,SB,iso,native,611
3038,ID,iso,native,611
3038,PG,iso,native,611
3040,IN,iso,native,
3042,CN,iso,native,
3044,LK,iso,native,611
3044,MM,iso,native,611
3044,PH,iso,native,
3044,TH,iso,native,
3046,IN,iso,native,
3046,LK,iso,native,
3046,TH,iso,native,
3049,CN,iso,native,
3051,CX,iso,native,
3053,CI,iso,native,
3053,CM,iso,native,
3053,NG,iso,native,
3056,UG,iso,native,611
3058,KE,iso,native,
3058,ZA,iso,native,611
3063,AU,iso,native,
3063,FJ,iso,native,
3065,JP,iso,native,
3065,LK,iso,native,
3065,SG,iso,native,
3065,TW,iso,native,
3069,MG,iso,native,
3071,CA,iso,native,
3073,KZ,iso,native,
3075,CN,iso,native,
3077,IR,iso,native,
3079,BR,iso,native,
3081,EC,iso,native,
3083,PA,iso,native,
3085,EC,iso,native,
3087,BR-PA,iso,native,
3087,GF,iso,native,
3091,EC,iso,native,
3093,BR,iso,native,
3093,CR,iso,native,
3093,GY,iso,native,
3095,YE,iso,native,
3097,TR,iso,native,
3099,SR,iso,native,
3101,EC,iso,native,
3101,PE,iso,native,
3103,EC,iso,native,
3105,VE,iso,native,
3107,KG,iso,native,
3107,KZ,iso,native,
3107,TJ,iso,native,
3109,MN,iso,native,
3111,KG,iso,native,
3111,TJ,iso,native,
3113,ID,iso,native,
3115,TH,iso,native,
3117,AU,iso,native,
3117,ID,iso,native,
3119,ID,iso,native,
3121,NG,iso,native,
3121,ST-P,iso,native,
3123,MG,iso,native,
3125,AU,iso,native,
3125,ID,iso,native,
3127,ID,iso,native,
3129,MZ,iso,native,
3131,KE,iso,native,
3134,ID,iso,native,
3134,IN,iso,native,
3134,LK,iso,native,
3136,GH,iso,native,
3136,KE,iso,native,
3136,MW,iso,native,
3136,UG,iso,native,
3138,CN,iso,native,
3138,IN,iso,native,
3138,MM,iso,native,
3138,TH,iso,native,
3140,IN,iso,native,
3142,PE,iso,native,
3144,AU,iso,native,
3146,ID,iso,native,
3148,ZW,iso,native,
3150,CU,iso,native,
3150,JM,iso,native,
3152,PE,iso,native,
3154,EC,iso,native,
3154,VE,iso,native,
3156,DM,iso,native,
3156,PR,iso,native,
3158,VE,iso,native,
3160,BR,iso,native,
3160,PY,iso,native,
3162,EC,iso,native,
3162,VE,iso,native,
3164,EC,iso,native,
3166,CL,iso,native,
3168,BR,iso,native,
3168,CO,iso,native,
3168,EC,iso,native,
3170,CL,iso,native,
3172,UY,iso,native,
3174,EC,iso,native,
3176,BO,iso,native,
3180,AU,iso,native,
3182,EC,iso,native,
3182,PE,iso,native,
3184,AR,iso,native,
3186,BO,iso,native,
3188,BR-BA,iso,native,
3190,EC,iso,native,
3192,YE,iso,native,
3194,PR,iso,native,
3194,VI,iso,native,
3196,MX-VER,iso,native,
3198,BR,iso,native,
3198,GF,iso,native,
3200,AU,iso,native,
3202,BR,iso,native,
3204,BR,iso,native,
3206,CI,iso,native,
3208,NA,iso,native,
3210,CA,iso,native,
3212,IN,iso,native,
3214,IN,iso,native,
3216,IN,iso,native,
3218,EC,iso,native,
3218,EC-W,iso,native,
3220,IR,iso,native,
3222,SI,iso,native,
3226,MN,iso,native,
3226,RU,iso,native,
3229,IN,iso,native,
3231,IR,iso,native,
3233,TJ,iso,native,
3235,KR,iso,native,
3237,US,iso,native,
3239,BR,iso,native,
3239,CU,iso,native,
3239,DM,iso,native,
3239,GD,iso,native,
3239,GP,iso,native,
3239,JM,iso,native,
3239,PR,iso,native,
3239,US,iso,native,
3241,VN,iso,native,
3243,NP,iso,native,
3245,GE,iso,native,
3247,ZA,iso,native,
3249,OM,iso,native,
3251,NA,iso,native,
3253,ZA,iso,native,
3255,ZA,iso,native,
3257,ZA,iso,native,
3259,YE,iso,native,
